district_real,recommended_crop,target_encoded,soil_ph,nitrogen,phosphorus,potassium,annual_rainfall_mm,avg_temperature_C,avg_humidity_pct,altitude_m,soil_ph_scaled,nitrogen_scaled,phosphorus_scaled,potassium_scaled,annual_rainfall_mm_scaled,avg_temperature_C_scaled,avg_humidity_pct_scaled,altitude_m_scaled
Musanze,cassava,1,5.75,0.527,0.078,0.979,731.3,20.53,72.0,1726,-0.42400761569135503,0.9974204416569253,-0.6463843152916616,2.979548334988234,-0.9575434767329825,-0.5263169200014828,-0.3290353335547901,1.1234594092750079
Ngororero,maize,3,6.06,0.611,0.094,0.212,848.4,24.05,71.7,1417,0.09313260678017472,1.4803304390416627,-0.40657472411293777,-0.7020220601090359,-0.2985106210878656,0.7433621427082137,-0.3625400542592916,-0.4183351894329874
Nyabihu,irish_potato,2,6.4,0.205,0.164,0.043,871.2,21.67,77.5,1234,0.6603186572328222,-0.8537345483179025,0.6425922372939792,-1.513215536994875,-0.17019337848574168,-0.1151140417375467,0.28521787936107657,-1.3314368449784992
Muhanga,rice,4,6.49,0.354,0.048,0.472,696.0,18.8,71.3,1690,0.8104561411761695,0.0028558041859772973,-1.096027298751769,0.5459679043307164,-1.1562100847967962,-1.1503353229809645,-0.407213015198628,0.9438328540857268
Huye,rice,4,4.36,0.152,0.027,0.228,674.2,24.04,63.9,1678,-2.7427976454830554,-1.1584277609535107,-1.410777387173844,-0.6252226776819741,-1.2788993781619842,0.7397550999164242,-1.2336627925763395,0.8839573356892998
Nyaruguru,cassava,1,6.03,0.392,0.162,0.02,778.0,14.7,66.8,1682,0.04308677879905995,0.22131508871716832,0.6126160383966387,-1.623614649233776,-0.6947182473681064,-2.6292228676144185,-0.9097838257661554,0.9039158418214421
Rwamagana,cassava,1,6.31,0.399,0.201,0.846,553.8,19.12,74.7,1299,0.5101811732894734,0.26155758849922983,1.1971519168947782,2.3411534685632835,-1.9565044662889877,-1.0349099536437192,-0.027492847214273423,-1.0071111203311862
Gatsibo,rice,4,6.0,0.101,0.219,0.269,884.6,24.24,71.6,1232,-0.006959049182056315,-1.45162311650853,1.4669377069708422,-0.42842426021262847,-0.09477885871080959,0.8118959557522022,-0.3737082944941265,-1.3414160980445704
Nyaruguru,cassava,1,6.46,0.493,0.086,0.494,978.5,21.94,77.5,1549,0.7604103131950533,0.8019568712869123,-0.5264795197022998,0.6515670551679263,0.4336855746374094,-0.01772388635924627,0.28521787936107657,0.24029551292770954
Nyarugenge,irish_potato,2,5.02,0.379,0.005,0.339,995.9,21.43,49.8,1483,-1.641789429898508,0.1465790176933398,-1.740515575044589,-0.09242696209423358,0.5316118913600825,-0.20168306874048128,-2.808384665687925,-0.08901983825263894
Nyarugenge,maize,3,6.13,0.421,0.245,0.085,1012.0,27.69,66.3,1474,0.20990620540277885,0.3880340163857085,1.8566282926362685,-1.3116171581238378,0.6222218740747401,2.0563257189193775,-0.965625026940325,-0.1339264770499592
Huye,cassava,1,6.28,0.649,0.076,0.371,1003.1,19.69,70.8,1623,0.46013534530835865,1.6987897235728537,-0.6763605141890021,0.061171802759889655,0.5721331258660165,-0.8293085145117511,-0.4630542163727977,0.6095278763723427
Huye,irish_potato,2,6.98,0.36,0.194,0.417,878.5,19.21,79.2,1658,1.6278713315343953,0.0373493754277443,1.0922352207540864,0.28197002723769193,-0.12910934905611468,-1.0024465685176192,0.47507796335325386,0.7841648050285881
Nyabihu,irish_potato,2,5.17,0.341,0.115,0.305,949.0,16.9,74.2,1389,-1.3915602899929282,-0.0718802668378509,-0.09182463569086266,-0.2556256497517398,0.2676610721478198,-1.8356734534208583,-0.08333404838844312,-0.5580447323579838
Nyanza,maize,3,5.71,0.224,0.124,0.305,1031.1,26.95,81.8,1426,-0.49073538633284286,-0.744504906052307,0.04306825934716942,-0.2556256497517398,0.7297157045002026,1.7894045523269972,0.7654522094589357,-0.3734285506356672
Bugesera,rice,4,5.61,0.223,0.198,0.453,934.4,17.08,86.0,1217,-0.6575548129365618,-0.7502538345926015,1.1521876185487674,0.4547686376985809,0.18549301328856518,-1.770746683168658,1.2345182993219614,-1.4162604960401042
Nyamagabe,maize,3,6.65,0.02,0.302,0.123,987.8,17.92,77.7,1428,1.077367223742121,-1.917286328272384,2.7109499612104724,-1.1292186248595664,0.48602550254090693,-1.4677550886583883,0.30755435983074475,-0.36344929756959604
Burera,cassava,1,5.36,0.127,0.186,0.42,1054.4,20.75,73.1,1682,-1.0746033794458605,-1.302150974460873,0.9723304251647243,0.29636991144276603,0.8608469217207947,-0.4469619785821271,-0.2061846909716174,0.9039158418214421
Nyamasheke,irish_potato,2,6.67,0.108,0.201,0.371,902.7,22.3,73.8,1278,1.1107311090628642,-1.4113806167264686,1.1971519168947782,0.061171802759889655,0.007087022477718413,0.11212965414515431,-0.1280070093277795,-1.1118932775249335
Nyamagabe,cassava,1,6.09,0.49,0.158,0.488,779.8,19.47,89.3,1457,0.143178434761291,0.7847100856660287,0.5526636406019576,0.6227672867577781,-0.6845879387416233,-0.9086634559311081,1.6030702270714812,-0.2187501281115641
Nyarugenge,irish_potato,2,5.76,0.02,0.103,0.502,825.8,20.38,86.8,1359,-0.40732567303098344,-1.917286328272384,-0.27168182907490573,0.6899667463814573,-0.4257022738426021,-0.5804225618783172,1.3238642212006326,-0.7077335283490512
Muhanga,irish_potato,2,5.64,0.479,0.223,0.162,791.4,20.84,70.1,1566,-0.607508984955447,0.7214718717227893,1.5268901047655234,-0.9420201301936035,-0.6193037275931743,-0.41449859345602696,-0.5412318980166356,0.32511916398931445
Nyarugenge,cassava,1,5.96,0.406,0.181,0.02,940.6,26.35,80.7,1516,-0.07368681982354416,0.30180008828129135,0.8973899279213731,-1.623614649233776,0.22038629855756392,1.5729819848196633,0.642601566875763,0.0756378373375353
Gasabo,maize,3,6.26,0.466,0.13,0.21,946.1,23.43,88.3,1521,0.426771459987614,0.6467358006989611,0.13299685603919095,-0.7116219829124186,0.25134001936070777,0.5197254896173009,1.4913878247231418,0.10058597000271322
Nyarugenge,cassava,1,6.5,0.582,0.209,0.47,1099.6,22.53,65.4,1526,0.8271380838365411,1.3136115113731222,1.3170567124841397,0.5363679815273338,1.1152302272302665,0.19509163835629942,-1.0661391890538294,0.12553410266789114
Rwamagana,maize,3,5.03,0.334,0.116,0.254,1166.0,24.35,83.3,1252,-1.6251074872381348,-0.1121227666199124,-0.0768365362421924,-0.5004236812379989,1.488926056562767,0.8515734264618813,0.9329758129814447,-1.2416235673838587
Huye,rice,4,6.13,0.348,0.15,0.226,1120.9,25.27,74.0,1551,0.20990620540277885,-0.03163776705578971,0.4327588450125956,-0.6348226004853568,1.2351055459769882,1.1834213633064603,-0.10567052885811132,0.25027476599378073
Huye,rice,4,6.46,0.501,0.138,0.551,749.4,24.15,81.2,1699,0.7604103131950533,0.8479482996092683,0.252901651628553,0.9251648550643339,-0.8556775955444544,0.779432570626102,0.6984427680499327,0.9887394928830471
Nyarugenge,irish_potato,2,6.77,0.19,0.128,0.552,631.6,21.93,75.5,1444,1.277550535666583,-0.9399684764223198,0.10302065714185044,0.9299648164660252,-1.5186500156554257,-0.021330929151035745,0.06185307466439778,-0.2836152730410267
Ngororero,irish_potato,2,4.5,0.106,0.144,0.02,1173.2,24.27,83.4,1517,-2.5092504482378484,-1.4228784738070577,0.34283024832057407,-1.623614649233776,1.5294472910687011,0.8227170841275693,0.9441440532162797,0.08062746387057089
Nyagatare,beans,0,5.59,0.02,0.084,0.133,752.9,20.43,80.5,1217,-0.6909186982573065,-1.917286328272384,-0.5564557185996402,-1.081219010842653,-0.8359797732151811,-0.5623873479193724,0.6202650864060948,-1.4162604960401042
Muhanga,irish_potato,2,5.58,0.561,0.058,0.215,1328.7,23.04,94.6,1567,-0.707600640917678,1.1928840120269384,-0.9461463042650663,-0.6876221759039618,2.404593397412131,0.37905082073753316,2.1949869595176796,0.33010879052235004
Nyagatare,beans,0,7.18,0.816,0.005,0.374,903.9,21.58,70.2,1351,1.961510184741833,2.658860789802034,-1.740515575044589,0.07557168696496373,0.013840561562040318,-0.14757742686364814,-0.5300636577818008,-0.7476505406133359
Karongi,cassava,1,5.76,0.304,0.005,0.558,684.7,23.51,72.5,1483,-0.40732567303098344,-0.2845906228287474,-1.740515575044589,0.9587645848761733,-1.2198059111741641,0.5485818319516128,-0.2731941323806204,-0.08901983825263894
Ngororero,irish_potato,2,5.35,0.134,0.132,0.513,1019.1,23.01,77.6,1392,-1.0912853221062335,-1.2619084746788116,0.16297305493653144,0.7427663218000622,0.6621803136569804,0.3682296923621673,0.2963861195959099,-0.543075852758877
Nyarugenge,maize,3,6.27,0.584,0.129,0.546,738.1,20.23,82.7,1416,0.4434534026479856,1.3251093684537112,0.1180087565905207,0.901165048055877,-0.9192734219218224,-0.6345282037551503,0.8659663715724417,-0.423324815966023
Gakenke,rice,4,5.64,0.357,0.076,0.343,807.7,20.78,77.1,1962,-0.607508984955447,0.0201025898068608,-0.6763605141890021,-0.07322711648746814,-0.5275681550311295,-0.43614085020675997,0.2405449184217402,2.3010112710714052
Muhanga,maize,3,6.77,0.258,0.096,0.329,853.5,26.51,84.2,1562,1.277550535666583,-0.5490413356822942,-0.3765985252155973,-0.14042657611114717,-0.2698080799794957,1.630694669488286,1.0334899750949509,0.3051606578571721
Muhanga,irish_potato,2,5.37,0.628,0.151,0.483,568.2,21.37,50.7,1730,-1.057921436785489,1.5780622242266693,0.4477469444612659,0.5987674797493214,-1.8754619972771198,-0.22332532549121428,-2.707870503574419,1.1434179154071502
Gicumbi,cassava,1,5.95,0.456,0.011,0.285,829.2,22.06,76.7,1734,-0.09036876248391576,0.589246515296016,-1.650586978352568,-0.351624877785567,-0.4065672464370218,0.02556062714221974,0.19587195748240538,1.1633764215392925
Muhanga,maize,3,5.82,0.446,0.268,0.477,787.2,22.52,83.7,1576,-0.3072340170687509,0.5317572298930711,2.2013545799556846,0.5699677113391732,-0.6429411143883019,0.19148459556450995,0.9776487739207812,0.3750154293196703
Muhanga,rice,4,6.26,0.305,0.104,0.471,845.5,21.41,84.6,1724,0.426771459987614,-0.2788416942884529,-0.25669372962623543,0.541167942929025,-0.3148316738749776,-0.20889715432405895,1.0781629360342857,1.1134801562089367
Nyagatare,maize,3,5.68,0.197,0.142,0.432,1076.5,27.42,93.0,1247,-0.5407812143139591,-0.8997259766402583,0.3128540494232336,0.3539694482630623,0.985224599857063,1.958935563541077,2.0162951157603373,-1.2665717000490366
Muhanga,maize,3,5.89,0.336,0.124,0.021,1089.1,20.2,73.5,1659,-0.19046041844614828,-0.1006249095393234,0.04306825934716942,-1.6188146878320846,1.0561367602424465,-0.6453493321305175,-0.161511730032281,0.7891544315616237
Burera,cassava,1,6.1,0.2,0.146,0.491,759.2,21.12,74.3,1733,0.1598603774216626,-0.8824791910193749,0.3728064472179146,0.6371671709628522,-0.8005236930224887,-0.31350139528593707,-0.07216580815360982,1.158386795006257
Huye,rice,4,6.43,0.618,0.178,0.565,1012.2,16.24,66.1,1540,0.710364485213937,1.5205729388237241,0.8524256295753623,0.9923643146880123,0.6233474639221274,-2.0737382776789266,-0.9879615074099932,0.1953888741303893
Gasabo,rice,4,6.58,0.341,0.017,0.277,637.1,22.57,72.7,1528,0.9605936251195168,-0.0718802668378509,-1.5606583816605464,-0.3900245689990976,-1.4876962948522818,0.20951980952345475,-0.2508576519109522,0.1355133557339623
Bugesera,rice,4,5.65,0.456,0.211,0.439,1102.7,23.54,70.9,1226,-0.5908270422950739,0.589246515296016,1.3470329113814803,0.3875691780749018,1.1326768698647667,0.5594029603269787,-0.45188597613796283,-1.371353857242784
Bugesera,rice,4,5.85,0.244,0.005,0.192,1094.3,21.42,82.3,1095,-0.25718818908763613,-0.6295263352464171,-1.740515575044589,-0.7980212881428629,1.0854020962745101,-0.20529011153226948,0.8212934106331053,-2.0249949330704453
Nyagatare,rice,4,5.35,0.461,0.09,0.182,683.9,25.73,68.2,1355,-1.0912853221062335,0.6179911579974886,-0.4665271219076188,-0.8460209021597765,-1.2243082705637127,1.3493453317287507,-0.7534284624784795,-0.7276920344811936
Bugesera,maize,3,5.34,0.285,0.056,0.645,966.5,21.01,86.7,1091,-1.1079672647666052,-0.3938202650943429,-0.9761225031624068,1.3763612268233212,0.3661501837941865,-0.3531788659956149,1.3126959809657994,-2.0449534392025877
Gatsibo,rice,4,5.8,0.308,0.093,0.161,684.3,21.92,78.8,1132,-0.34059790238949555,-0.2615949086675694,-0.42156282356160807,-0.9468200915952949,-1.2220570908689388,-0.024937971942823937,0.4304050024139175,-1.8403787513481287
Muhanga,rice,4,6.14,0.5,0.146,0.285,913.7,20.05,74.3,1594,0.22658814806315042,0.8421993710689738,0.3728064472179146,-0.351624877785567,0.06899446408400607,-0.6994549740073506,-0.07216580815360982,0.4648287069143108
Musanze,beans,0,5.23,0.295,0.033,0.178,1145.3,19.05,67.8,1770,-1.2914686340306956,-0.3363309796913979,-1.3208487904818225,-0.865220747766542,1.3724275073582073,-1.0601592531862416,-0.7981014234178159,1.3430029767285734
Ngororero,cassava,1,5.65,0.584,0.117,0.366,848.6,23.22,87.0,1482,-0.5908270422950739,1.3251093684537112,-0.06184843679352215,0.03717199575143286,-0.29738503124047827,0.44397759098973344,1.3462007016703008,-0.09400946478567453
Rulindo,beans,0,6.47,0.218,0.129,0.283,580.2,17.91,80.0,1771,0.7770922558554249,-0.778998477294074,0.1180087565905207,-0.36122480058894973,-1.8079266064338968,-1.4713621314501777,0.5644238852319251,1.347992603261609
Rwamagana,beans,0,5.94,0.35,0.031,0.134,653.3,24.53,64.3,1265,-0.10705070514428736,-0.020139909975200706,-1.350824989379163,-1.0764190494409616,-1.3965235172139312,0.9165001967140816,-1.1889898316370038,-1.176758422454396
Nyaruguru,cassava,1,6.16,0.362,0.07,0.507,1215.1,20.51,84.0,1580,0.2599520333838951,0.0488472325083333,-0.7662891108810235,0.713966553389914,1.765258364096287,-0.5335310055850604,1.0111534946252827,0.39497393545181264
Bugesera,irish_potato,2,6.68,0.258,0.044,0.461,968.9,21.99,55.9,1250,1.1274130517232357,-0.5490413356822942,-1.15597969654645,0.49316832891211176,0.379657261962831,0.00031132759969725954,-2.1271220113630545,-1.2516028204499299
Kicukiro,rice,4,6.54,0.339,0.005,0.02,1128.0,21.13,72.6,1386,0.893865854478029,-0.08337812391843989,-1.740515575044589,-1.623614649233776,1.275063985559228,-0.3098943524941489,-0.2620258921457871,-0.5730136119570906
Nyarugenge,beans,0,5.97,0.362,0.333,0.632,651.7,21.5,77.7,1477,-0.057004877163172575,0.0488472325083333,3.1755810441192502,1.3139617286013334,-1.405528235993027,-0.1764337691979588,0.30755435983074475,-0.11895759745085245
Rwamagana,maize,3,5.95,0.151,0.07,0.28,909.3,22.78,78.7,1259,-0.09036876248391576,-1.1641766894938053,-0.7662891108810235,-0.37562468479402356,0.04423148744149049,0.2852677081510222,0.4192367621790842,-1.2066961816526096
Nyarugenge,maize,3,6.53,0.048,0.006,0.529,813.4,17.58,66.1,1428,0.8771839118176574,-1.7563163291441384,-1.725527475595919,0.8195657042271239,-0.495488844380599,-1.5903945435792124,-0.9879615074099932,-0.36344929756959604
Rwamagana,cassava,1,4.56,0.339,0.272,0.644,850.3,24.53,83.9,1233,-2.4091587922756177,-0.08337812391843989,2.2613069777503654,1.3715612654216298,-0.28781751753768875,0.9165001967140816,0.9999852543904494,-1.3364264715115348
Muhanga,irish_potato,2,6.4,0.408,0.108,0.446,1061.5,18.07,72.5,1697,0.6603186572328222,0.31329794536188,-0.19674133183155443,0.4211689078867414,0.9008053613030345,-1.413649446781555,-0.2731941323806204,0.9787602398169759
Nyaruguru,cassava,1,5.29,0.219,0.014,0.681,992.6,24.09,80.9,1639,-1.1913769780684647,-0.7732495487537795,-1.6056226800065572,1.5491598372842101,0.5130396588781965,0.757790313875369,0.6649380473454312,0.6893619009009121
Nyarugenge,rice,4,5.92,0.158,0.022,0.21,914.8,18.54,70.1,1377,-0.14041459046503202,-1.1239341897117436,-1.485717884417195,-0.7116219829124186,0.07518520824463432,-1.2441184355674768,-0.5412318980166356,-0.6179202507544108
Ngoma,beans,0,5.75,0.463,0.19,0.431,984.0,23.93,73.5,1175,-0.42400761569135503,0.6294890150780775,1.0322828229594054,0.34916948686137095,0.46463929544055327,0.7000776292067464,-0.161511730032281,-1.6258248104275985
Nyamagabe,irish_potato,2,5.31,0.71,0.095,0.02,882.4,21.78,87.7,1569,-1.1580130927477215,2.0494743645308175,-0.3915866246642675,-1.623614649233776,-0.10716034703206737,-0.0754365710278689,1.4243783833141388,0.3400880435884212
Bugesera,cassava,1,5.82,0.414,0.148,0.02,625.8,24.62,71.3,1128,-0.3072340170687509,0.34779151660364704,0.4027826461152551,-1.623614649233776,-1.5512921212296504,0.9489635818401817,-0.407213015198628,-1.860337257480271
Gakenke,irish_potato,2,6.33,0.162,0.15,0.313,780.2,18.28,63.5,1929,0.5435450586102181,-1.1009384755505658,0.4327588450125956,-0.21722595853820895,-0.6823367590468487,-1.3379015481539878,-1.278335753515675,2.136353595481231
Nyarugenge,beans,0,6.87,0.346,0.113,0.603,900.3,23.31,73.9,1422,1.4443699622703035,-0.04313562413637871,-0.12180083458820316,1.174762847952284,-0.006420055690926678,0.4764409761158336,-0.11683876909294462,-0.39338705676780955
Nyarugenge,cassava,1,5.37,0.187,0.169,0.244,859.6,22.18,47.5,1366,-1.057921436785489,-0.9572152620432034,0.7175327345373305,-0.5484232952549125,-0.2354775896341906,0.06884514064368702,-3.0652541910891054,-0.6728061426178021
Nyarugenge,cassava,1,6.0,0.598,0.032,0.241,867.6,25.02,75.6,1452,-0.006959049182056315,1.4055943680178342,-1.3358368899304927,-0.5628231794599866,-0.19045399573870866,1.0932452935117376,0.07302131489923108,-0.24369826077674203
Huye,irish_potato,2,6.11,0.607,0.097,0.558,1179.0,22.69,93.9,1607,0.17654232008203566,1.4573347248804847,-0.36161042576692703,0.9587645848761733,1.5620893966429252,0.25280432302492206,2.1168092778738434,0.5296938518437734
Huye,cassava,1,6.44,0.266,0.096,0.287,1227.2,19.41,87.1,1566,0.7270464278743101,-0.5030499073599382,-0.3765985252155973,-0.34202495498218427,1.833356549863204,-0.9303057126818411,1.3573689419051342,0.32511916398931445
Gakenke,rice,4,6.01,0.257,0.09,0.275,1096.7,21.06,83.7,1801,0.009722893478315278,-0.5547902642225886,-0.4665271219076188,-0.39962449180248033,1.0989091744431552,-0.33514365203667135,0.9776487739207812,1.4976813992526765
Gicumbi,beans,0,4.74,0.28,0.122,0.483,695.0,17.38,59.7,1844,-2.1088838243889216,-0.4225649077958151,0.013092060449828911,0.5987674797493214,-1.1618380340337313,-1.6625353994149903,-1.7027288824393645,1.7122353401732067
Gakenke,irish_potato,2,5.93,0.545,0.107,0.232,987.2,20.3,75.0,1971,-0.12373264780466042,1.1009011553822263,-0.2117294312802247,-0.6060228320752087,0.4826487329987463,-0.6092789042126279,0.006011873490228081,2.3459179098687257
Nyarugenge,cassava,1,5.96,0.701,0.221,0.344,913.5,17.14,66.5,1455,-0.07368681982354416,1.9977340076681671,1.4969139058681828,-0.06842715508577706,0.06786887423661876,-1.7491044264179236,-0.9432885464706569,-0.22872938117763528
Huye,beans,0,5.83,0.368,0.101,0.464,951.4,25.44,54.2,1681,-0.2905520744083793,0.0833408037501003,-0.301658027972246,0.5075682131171858,0.28116815031646425,1.2447410907668726,-2.316982095355231,0.8989262152884065
Gicumbi,maize,3,5.8,0.123,0.122,0.619,877.1,18.36,59.1,1892,-0.34059790238949555,-1.325146688622051,0.013092060449828911,1.2515622303793459,-0.13698847798782388,-1.309045205819677,-1.7697383238483682,1.9517374137589145
Muhanga,cassava,1,5.32,0.094,0.134,0.02,1181.9,23.79,67.5,1697,-1.1413311500873484,-1.4918656162905917,0.19294925383387196,-1.623614649233776,1.578410449430038,0.6495790301217015,-0.8316061441223174,0.9787602398169759
Huye,cassava,1,5.62,0.402,0.099,0.243,720.3,21.26,64.6,1694,-0.6408728702761902,0.27880437412011333,-0.33163422686958655,-0.5532232566566039,-1.0194509183392702,-0.2630027962008921,-1.1554851109325024,0.9637913602178692
Huye,irish_potato,2,5.04,0.519,0.198,0.488,694.2,19.64,86.9,1666,-1.6084255445777633,0.9514290133345693,1.1521876185487674,0.6227672867577781,-1.1663403934232794,-0.8473437284706961,1.3350324614354676,0.8240818172928728
Gicumbi,rice,4,6.48,0.466,0.075,0.262,966.4,21.47,74.7,1744,0.7937741985157979,0.6467358006989611,-0.6913486136376724,-0.46202399002446803,0.3655873888704929,-0.18725489757332595,-0.027492847214273423,1.2132726868696482
Gicumbi,cassava,1,5.06,0.399,0.136,0.177,1087.4,27.92,69.3,1848,-1.5750616592570201,0.26155758849922983,0.22292545273121248,-0.8700207091682333,1.0465692465396577,2.1392877031305226,-0.6305778198953068,1.732193846305349
Nyamagabe,irish_potato,2,5.08,0.291,0.115,0.374,1031.6,23.06,50.6,1565,-1.5416977739362754,-0.35932669385257593,-0.09182463569086266,0.07557168696496373,0.7325296791186702,0.3862649063211108,-2.719038743809253,0.32012953745627887
